Title,Class
"Efficient algorithms, essays dedicated to Kurt Mehlhorn on the occasion of his 60th birthday",0
"Asian migrations, social and geographical mobilities in Southeast, East, and Northeast Asia",3
Resilience Interventions for Youth in Diverse Populations,1
The science of musical sounds,7
"Hispanic nuns in their own works, Untold sisters",2
Understanding organized crime,3
"Multilateral tax treaties, new developments in international tax law",3
"10th International Conference, AMAST 2004, Stirling, Scotland, UK, July 12-16, 2004. Proceedings, Algebraic Methodology and Software Technology",0
"Programming Using the MathCW Portable Software Library, The Mathematical-Function Computation Handbook",0
"Networking in open systems, international seminar, Oberlech, Austria, August 18 - 22, 1986 ; proceedings",0
Adobe Dreamweaver CS4 on demand,0
"Statistical inference, the minimum distance approach",5
"The meaning of focus particles, a comparative perspective",4
Radioactivity in America,5
Chaotic oscillations in mechanical systems,0
"The regulatory state, constitutional implications",3
Dental practice in Europe at the end of the 18th century,6
"An Archive of Environmental and Global Sea-Level Changes, Quaternary History of the Coorong Coastal Plain, Southern Australia",5
"Mediterranean guest workers and their families at work in the neighbourhood, 1960-1980, Parallel lives revisited",3
The Roman triumph,3
"(inter)national dimensions of literatures in English, Nationalism vs. internationalism",8
The emergence of private authority in global governance,3
"Concepts, Challenges, Recommendations, Enterprise Service Oriented Architectures",6
"Android NDK beginner's guide, discover the native side of Android and inject the power of C/C++ in your applications",0
"African and Caribbean migrants in postwar Paris, 1946-1974, Decolonizing the Republic",9
"Polymer characterization, rheology, laser interferometry, electrooptics",5
"Doeblin and modern probability, proceedings of the Doeblin Conference ""50 Years after Doeblin: Development in the Theory of Markov Chains, Markov Processes, and Sums of Random Variables"", held November 2 - 7, 1991, with support from the Applied Probability Trust",5
"First Australians, an illustrated history",9
"Meals in early Judaism, social formation at the table",2
Fractal geometry and stochastics,5
The Ten commandments,2
Photoshop Elements 7 all-in-one for dummies,0
"Developing virtual reality applications, foundations of effective design",0
"Novel biodegradable microbial polymers, [proceedings of the NATO Advanced Research Workshop on New Biosynthetic Biodegradable Polymers of Industrial Interest from Microorganisms, Sitges, Spain, May 26 - 31, 1990]",5
Interaction ritual chains,3
Phonology and Morphology of Creole Languages,4
"Understanding research methods, an overview of the essentials",0
"The blues detective, a study of African American detective fiction",8
"Cybersecurity for hospitals and healthcare facilities, a guide to detection and prevention",0
"In the presence of grief, helping family members resolve death, dying, and bereavement issues",1
"Tulipmania, money, honor, and knowledge in the Dutch golden age",3
"Introduction to molecular electronics, [based on a series of short courses given in the University of Durham during the summers of 1987 to 1991]",6
"Thousand pieces of gold, a biographical novel",8
Map color theorem,5
"Postsocialism, politics and emotions in Central and Eastern Europe",3
"An Introduction, Exploring Environmental Ethics",3
"11th International SPIN Workshop, Barcelona, Spain, April 1-3, 2004. Proceedings, Model Checking Software",0
"Computer Assisted Assessment. Research into E-Assessment, International Conference, CAA 2014, Zeist, The Netherlands, June 30 - July 1, 2014. Proceedings",3
Studies in descriptive German grammar,4
"NAFTA Tax Law and Policy, Resolving the Clash between Economic and Sovereignty Interests",3
"Causality, probability, and time",5
"Exiles and ironists, essays on the kinship of Heine and Laforge",8
"Soldiers, peasants, and bureaucrats, civil-military relations in Communist and modernizing societies",3
"Individual differences, stress, and health psychology",6
My Nexus One,0
The Basque region,0
"Social cognition, from brains to culture",3
"Metropolitan governance, conflict, competition, and cooperation",3
Education in East and Central Africa,3
Karl Marx and the anarchists,3
Topics in differential geometry,5
"Fashion branding and consumer behaviors, scientific models",6
Cardiovascular Disease in AIDS,6
"Spillover effects of credit default risk in the euro area and the effects on the euro, a GVAR approach",3
"Great Britain and Germany, 1945 to the present, The business of waste",3
"The slave in European art, from Renaissance trophy to abolitionist emblem ; [... a conference held at the Warburg Institute in 2007 ... entitled ""The Iconography of Slavery in Europe, 1500 - 1800"" ...]",7
"Uncommon contexts, encounters between science and literature, 1800 - 1914",8
The growth of the African novel,8
"FM 2009: formal methods, second world congress, Eindhoven, The Netherlands, November 2 - 6, 2009 ; proceedings",0
"The great departure, mass migration from Eastern Europe and the making of the free world",3
"Scots law and practice, Sudden deaths and fatal accident inquiries",3
"A passion for physics, essays in honor of Geoffrey Chew, including an interview with Chew",5
"Practical Java Machine Learning, Projects with Google Cloud Platform and Amazon Web Services",0
"Roman letters, an anthology",8
Injectable Fillers in Aesthetic Medicine,6
"Connectionist natural language processing, readings from Connection science",4
"Construction extension to the PMBOK guide, Title from resource description page (viewed Sept. 14, 2009). - Includes index",6
"Britannia, the creation of a Roman province",9
Solution deployment guide for IBM Tivoli composite application manager for WebSphere,0
An Introduction to Practical Formal Methods Using Temporal Logic,5
Constructions of Cancer in Early Modern England : Ravenous Natures,5
"Practical C++ programming, [programming sytle guidelines]",0
"The postgraduate research handbook, succeed with your MA, MPhil, EdD and PhD",0
"Issues in Multi-Agent Systems, The AgentCities.ES Experience",0
A new companion to Homer,8
"4th International Workshop, IICS 2004, Guadalajara, Mexico, June 21-23, 2004. Revised Papers, Innovative Internet Community Systems (vol. # 3473)",0
Electrochemical aspects of ionic liquids,5
"1 - 16 (1876 - 1891), Mind (old series)",1
"1947 to 1957 ; [published to accompany the Exhibition ""Christian Dior and Germany 1947 to 1957"", an exhibition of the Kunstbibliothek, Staatliche Museen zu Berlin in cooperation withe the Deutsche Kinemathek - Marlene Dietrich Collection Berlin and the Kunstgewerbemuseum, Staatliche Museen zu Berlin 13. February to 28. May 2007, Kunstbibliothek, Kulturforum am Potsdamer Platz, Berlin], Christian Dior and Germany",7
"The new East End, kinship, race and conflict",3
"Medieval Studies Conference Aachen 1983, language and literature",4
The summoner's tale,8
Statistical Demography and Forecasting,3
Circular Economy and Sustainable Development Enterprises,3
"Black women and white women in the professions, occupational segregation by race and gender, 1960-1980",3
The neural and behavioural organization of goal-directed movements,1
Marianne Werefkin and the Women Artists in Her Circle,7
"The movie moguls, an informal history of the Hollywood tycoons",7
"Beyond the paradox of the nostalgic modernist, temporality in the works of J.-K. Huysmans",8
FileMaker 8 functions and scripts desk reference,0
The Disneyization of society,3
The history of government from the earliest times,3
East Lynne,8
"Problems of condensed matter physics, quantum coherence phenomena in electron-hole and coupled matter-light systems",5
The postmodern urban condition,3
"Rapid portlet development with WebSphere portlet factory, step-by-step guide for building your own portlets",0
The Norton anthology of African American literature,8
"After the rebellion, the later years of William Lyon Mackenzie",9
"Local Politics in Jordan and Morocco, Strategies of Centralization and Decentralization",3
"Fichte's transcendental philosophy, the original duplicity of intelligence and will",1
Ancient slavery and the ideal of man,3
"Domestic workers count, global data on an often invisible sector",3
"Structured credit products, pricing, rating, risk management and Basel II",3
"Macroeconomics, a survey of research strategies",3
Critical transitions in nature and society,5
"The ecology of coexistence and conflict in Cyprus, exploring the religion, nature, and culture of a Mediterranean island",9
The medieval Saga,8
"Becoming Landowners, Entanglements of Custom and Modernity in Papua New Guinea and Timor-Leste",3
